,zipcode,N1
2721,92373,1530.0
2722,92373,2730.0
2723,92373,1300.0
2724,92374,6650.0
2725,92374,3810.0
2726,92374,2270.0
2727,92374,1620.0
2728,92374,2150.0
2729,92374,450.0
2730,92376,16670.0
2731,92376,9740.0
2732,92376,3890.0
2733,92376,1540.0
2734,92376,910.0
2735,92376,50.0
2736,92377,3720.0
2737,92377,2310.0
2738,92377,1600.0
2739,92377,1060.0
2740,92377,910.0
2741,92377,70.0
2742,92392,9590.0
2743,92392,5040.0
2744,92392,3090.0
2745,92392,1730.0
2746,92392,1530.0
2747,92392,100.0
2748,92394,5790.0
2749,92394,2890.0
2750,92394,1590.0
2751,92394,790.0
2752,92394,580.0
2753,92394,30.0
2754,92395,8080.0
2755,92395,3650.0
2756,92395,1920.0
2757,92395,1010.0
2758,92395,990.0
2759,92395,160.0
2760,92397,720.0
2761,92397,420.0
2762,92397,380.0
2763,92397,310.0
2764,92397,420.0
2765,92397,80.0
2766,92399,8410.0
2767,92399,4640.0
2768,92399,3000.0
2769,92399,2160.0
2770,92399,3190.0
2771,92399,670.0
2772,92401,490.0
2773,92401,100.0
2774,92401,50.0
2775,92401,0.0
2776,92401,0.0
2777,92401,0.0
2778,92404,12140.0
2779,92404,5850.0
2780,92404,2360.0
2781,92404,1050.0
2782,92404,830.0
2783,92404,110.0
2784,92405,6160.0
2785,92405,3040.0
2786,92405,1170.0
2787,92405,450.0
2788,92405,360.0
2789,92405,0.0
2790,92407,10260.0
2791,92407,5770.0
2792,92407,3060.0
2793,92407,1670.0
2794,92407,1740.0
2795,92407,150.0
2796,92408,2970.0
2797,92408,1270.0
2798,92408,450.0
2799,92408,190.0
2800,92408,190.0
2801,92408,30.0
2802,92410,11180.0
2803,92410,4390.0
2804,92410,1150.0
2805,92410,370.0
2806,92410,170.0
2807,92410,0.0
2808,92411,6040.0
2809,92411,2640.0
2810,92411,700.0
2811,92411,190.0
2812,92411,90.0
2813,92411,0.0
2814,92501,3820.0
2815,92501,2360.0
2816,92501,1120.0
2817,92501,540.0
2818,92501,440.0
2819,92501,80.0
2820,92503,14810.0
2821,92503,9290.0
2822,92503,4690.0
2823,92503,2650.0
2824,92503,3190.0
2825,92503,600.0
2826,92504,9270.0
2827,92504,6040.0
2828,92504,3110.0
2829,92504,1620.0
2830,92504,1730.0
2831,92504,380.0
2832,92505,8460.0
2833,92505,5470.0
2834,92505,2610.0
2835,92505,1410.0
2836,92505,1340.0
2837,92505,130.0
2838,92506,6500.0
2839,92506,3970.0
2840,92506,2800.0
2841,92506,2100.0
2842,92506,3570.0
2843,92506,1350.0
2844,92507,9330.0
2845,92507,5170.0
2846,92507,2170.0
2847,92507,1130.0
2848,92507,1200.0
2849,92507,190.0
2850,92508,4440.0
2851,92508,2530.0
2852,92508,1950.0
2853,92508,1700.0
2854,92508,3040.0
2855,92508,560.0
2856,92509,14050.0
2857,92509,8180.0
2858,92509,3740.0
2859,92509,2030.0
2860,92509,1840.0
2861,92509,180.0
2862,92518,100.0
2863,92518,80.0
2864,92518,100.0
2865,92518,90.0
2866,92518,130.0
2867,92518,20.0
2868,92530,8720.0
2869,92530,5140.0
2870,92530,2690.0
2871,92530,1540.0
2872,92530,1480.0
2873,92530,130.0
2874,92532,2650.0
2875,92532,1750.0
2876,92532,1350.0
2877,92532,1130.0
2878,92532,1380.0
2879,92532,150.0
2880,92536,540.0
2881,92536,310.0
2882,92536,190.0
2883,92536,140.0
2884,92536,140.0
2885,92536,20.0
2886,92539,730.0
2887,92539,390.0
2888,92539,180.0
2889,92539,90.0
2890,92539,110.0
2891,92539,0.0
2892,92543,6780.0
2893,92543,3080.0
2894,92543,980.0
2895,92543,400.0
2896,92543,350.0
2897,92543,80.0
2898,92544,7850.0
2899,92544,4120.0
2900,92544,2150.0
2901,92544,1230.0
2902,92544,1270.0
2903,92544,220.0
2904,92545,6650.0
2905,92545,3950.0
2906,92545,2300.0
2907,92545,1260.0
2908,92545,1070.0
2909,92545,100.0
2910,92548,1260.0
2911,92548,620.0
2912,92548,230.0
2913,92548,120.0
2914,92548,90.0
2915,92548,0.0
2916,92551,5810.0
2917,92551,3540.0
2918,92551,1740.0
2919,92551,820.0
2920,92551,530.0
2921,92551,20.0
2922,92553,14450.0
2923,92553,8260.0
2924,92553,3180.0
2925,92553,1270.0
2926,92553,800.0
2927,92553,40.0
2928,92555,5720.0
2929,92555,3760.0
2930,92555,2510.0
2931,92555,1700.0
2932,92555,1880.0
2933,92555,190.0
2934,92557,8830.0
2935,92557,5500.0
2936,92557,3000.0
2937,92557,1830.0
2938,92557,1810.0
2939,92557,150.0
2940,92561,180.0
2941,92561,110.0
2942,92561,70.0
2943,92561,60.0
2944,92561,80.0
2945,92561,40.0
2946,92562,8820.0
2947,92562,5110.0
2948,92562,3350.0
2949,92562,2790.0
2950,92562,4580.0
2951,92562,1240.0
2952,92563,7740.0
2953,92563,5280.0
2954,92563,3800.0
2955,92563,3150.0
2956,92563,4100.0
2957,92563,500.0
2958,92567,1590.0
2959,92567,920.0
2960,92567,510.0
2961,92567,330.0
2962,92567,310.0
2963,92567,40.0
2964,92570,9750.0
2965,92570,5050.0
2966,92570,2060.0
2967,92570,930.0
2968,92570,940.0
2969,92570,140.0
2970,92571,9250.0
2971,92571,5850.0
2972,92571,2840.0
2973,92571,1230.0
2974,92571,750.0
2975,92571,30.0
2976,92582,2410.0
2977,92582,1550.0
2978,92582,950.0
2979,92582,530.0
2980,92582,440.0
2981,92582,30.0
2982,92583,5970.0
2983,92583,2820.0
2984,92583,1250.0
2985,92583,570.0
2986,92583,520.0
2987,92583,40.0
2988,92584,5660.0
2989,92584,3800.0
2990,92584,3010.0
2991,92584,2260.0
2992,92584,2710.0
2993,92584,250.0
2994,92585,2980.0
2995,92585,1950.0
2996,92585,1290.0
2997,92585,910.0
2998,92585,900.0
2999,92585,100.0
3000,92586,4210.0
3001,92586,2490.0
3002,92586,1350.0
3003,92586,750.0
3004,92586,550.0
3005,92586,40.0
3006,92587,2430.0
3007,92587,1500.0
3008,92587,1010.0
3009,92587,740.0
3010,92587,1140.0
3011,92587,250.0
3012,92590,740.0
3013,92590,420.0
3014,92590,180.0
3015,92590,100.0
3016,92590,230.0
3017,92590,170.0
3018,92591,5710.0
3019,92591,3620.0
3020,92591,2340.0
3021,92591,1790.0
3022,92591,2770.0
3023,92591,600.0
3024,92592,9200.0
3025,92592,5460.0
3026,92592,4340.0
3027,92592,3610.0
3028,92592,6450.0
3029,92592,1730.0
3030,92595,5140.0
3031,92595,3140.0
3032,92595,1940.0
3033,92595,1350.0
3034,92595,1600.0
3035,92595,180.0
3036,92596,2850.0
3037,92596,1910.0
3038,92596,1480.0
3039,92596,1210.0
3040,92596,1580.0
3041,92596,190.0
3042,92602,2280.0
3043,92602,1470.0
3044,92602,1220.0
3045,92602,1140.0
3046,92602,2210.0
3047,92602,1140.0
3048,92603,1910.0
3049,92603,1100.0
3050,92603,920.0
3051,92603,810.0
3052,92603,1890.0
3053,92603,1980.0
3054,92604,3780.0
3055,92604,2230.0
3056,92604,1610.0
3057,92604,1400.0
3058,92604,2670.0
3059,92604,870.0
3060,92606,2610.0
3061,92606,1500.0
3062,92606,1220.0
3063,92606,970.0
3064,92606,1930.0
3065,92606,880.0
3066,92610,1180.0
3067,92610,740.0
3068,92610,590.0
3069,92610,540.0
3070,92610,1390.0
3071,92610,580.0
3072,92612,3280.0
3073,92612,1920.0
3074,92612,1490.0
3075,92612,1120.0
3076,92612,2170.0
3077,92612,950.0
3078,92614,3220.0
3079,92614,2010.0
3080,92614,1610.0
3081,92614,1310.0
3082,92614,2340.0
3083,92614,980.0
3084,92617,1100.0
3085,92617,580.0
3086,92617,220.0
3087,92617,200.0
3088,92617,500.0
3089,92617,330.0
3090,92618,2520.0
3091,92618,1950.0
3092,92618,1730.0
3093,92618,1500.0
3094,92618,3030.0
3095,92618,1610.0
3096,92620,5360.0
3097,92620,3230.0
3098,92620,2570.0
3099,92620,2140.0
3100,92620,4820.0
3101,92620,2760.0
3102,92624,1300.0
3103,92624,780.0
3104,92624,480.0
3105,92624,330.0
3106,92624,580.0
3107,92624,320.0
3108,92625,1350.0
3109,92625,800.0
3110,92625,700.0
3111,92625,570.0
3112,92625,1290.0
3113,92625,1870.0
3114,92626,7930.0
3115,92626,5390.0
3116,92626,3550.0
3117,92626,2350.0
3118,92626,3550.0
3119,92626,1080.0
3120,92627,11950.0
3121,92627,7650.0
3122,92627,3630.0
3123,92627,2130.0
3124,92627,2890.0
3125,92627,990.0
3126,92629,4150.0
3127,92629,2650.0
3128,92629,1740.0
3129,92629,1330.0
3130,92629,2630.0
3131,92629,1520.0
3132,92630,10050.0
3133,92630,6210.0
3134,92630,3920.0
3135,92630,2920.0
3136,92630,5210.0
3137,92630,1480.0
3138,92637,3660.0
3139,92637,2170.0
3140,92637,1590.0
3141,92637,950.0
3142,92637,1050.0
3143,92637,230.0
3144,92646,8140.0
3145,92646,4980.0
3146,92646,3730.0
3147,92646,3020.0
3148,92646,6020.0
3149,92646,2090.0
3150,92647,9900.0
3151,92647,6070.0
3152,92647,3660.0
3153,92647,2530.0
3154,92647,4240.0
3155,92647,1000.0
3156,92648,6430.0
3157,92648,4400.0
3158,92648,3140.0
3159,92648,2220.0
3160,92648,4160.0
3161,92648,2660.0
3162,92649,4690.0
3163,92649,3100.0
3164,92649,2390.0
3165,92649,1920.0
3166,92649,3460.0
3167,92649,1800.0
3168,92651,3170.0
3169,92651,1810.0
3170,92651,1350.0
3171,92651,1010.0
3172,92651,2200.0
3173,92651,2480.0
3174,92653,4620.0
3175,92653,2870.0
3176,92653,1840.0
3177,92653,1310.0
3178,92653,2510.0
3179,92653,1500.0
3180,92655,2050.0
3181,92655,940.0
3182,92655,370.0
3183,92655,200.0
3184,92655,160.0
3185,92655,0.0
3186,92656,5870.0
3187,92656,4060.0
3188,92656,3510.0
3189,92656,2910.0
3190,92656,5540.0
3191,92656,1960.0
3192,92657,960.0
3193,92657,460.0
3194,92657,340.0
3195,92657,270.0
3196,92657,780.0
3197,92657,1720.0
3198,92660,4090.0
3199,92660,2400.0
3200,92660,1920.0
3201,92660,1470.0
3202,92660,3130.0
3203,92660,3980.0
3204,92661,520.0
3205,92661,340.0
3206,92661,260.0
3207,92661,190.0
3208,92661,290.0
3209,92661,280.0
3210,92662,410.0
3211,92662,240.0
3212,92662,210.0
3213,92662,130.0
3214,92662,300.0
3215,92662,250.0
3216,92663,2950.0
3217,92663,2190.0
3218,92663,1710.0
3219,92663,1040.0
3220,92663,1670.0
3221,92663,1510.0
3222,92672,5910.0
3223,92672,4040.0
3224,92672,2250.0
3225,92672,1600.0
3226,92672,2710.0
3227,92672,1440.0
3228,92673,3250.0
3229,92673,1740.0
3230,92673,1110.0
3231,92673,1130.0
3232,92673,3160.0
3233,92673,2430.0
3234,92675,6110.0
3235,92675,3390.0
3236,92675,1730.0
3237,92675,1250.0
3238,92675,2150.0
3239,92675,1630.0
3240,92676,320.0
3241,92676,150.0
3242,92676,140.0
3243,92676,100.0
3244,92676,170.0
3245,92676,110.0
3246,92677,8940.0
3247,92677,5060.0
3248,92677,3630.0
3249,92677,2860.0
3250,92677,6250.0
3251,92677,4060.0
3252,92679,3820.0
3253,92679,1520.0
3254,92679,1240.0
3255,92679,1180.0
3256,92679,3360.0
3257,92679,3370.0
3258,92683,18800.0
3259,92683,9790.0
3260,92683,4790.0
3261,92683,2940.0
3262,92683,3910.0
3263,92683,690.0
3264,92688,5600.0
3265,92688,3460.0
3266,92688,2790.0
3267,92688,2280.0
3268,92688,4920.0
3269,92688,1520.0
3270,92691,7430.0
3271,92691,4210.0
3272,92691,3100.0
3273,92691,2470.0
3274,92691,4950.0
3275,92691,1300.0
3276,92692,6700.0
3277,92692,3650.0
3278,92692,2750.0
3279,92692,2350.0
3280,92692,5280.0
3281,92692,2350.0
3282,92694,1830.0
3283,92694,1020.0
3284,92694,930.0
3285,92694,910.0
3286,92694,2700.0
3287,92694,2050.0
3288,92701,11350.0
3289,92701,6230.0
3290,92701,1650.0
3291,92701,590.0
3292,92701,390.0
3293,92701,60.0
3294,92703,15320.0
3295,92703,8100.0
3296,92703,2340.0
3297,92703,790.0
3298,92703,460.0
3299,92703,40.0
3300,92704,19270.0
3301,92704,11520.0
3302,92704,4220.0
3303,92704,1880.0
3304,92704,1450.0
3305,92704,190.0
3306,92705,7120.0
3307,92705,4390.0
3308,92705,2280.0
3309,92705,1480.0
3310,92705,3130.0
3311,92705,2330.0
3312,92706,7140.0
3313,92706,4270.0
3314,92706,1670.0
3315,92706,1000.0
3316,92706,1260.0
3317,92706,370.0
3318,92707,13180.0
3319,92707,8410.0
3320,92707,3070.0
3321,92707,1290.0
3322,92707,940.0
3323,92707,140.0
3324,92708,8900.0
3325,92708,5240.0
3326,92708,3610.0
3327,92708,2770.0
3328,92708,4900.0
3329,92708,1530.0
3330,92780,10330.0
3331,92780,6880.0
3332,92780,3570.0
3333,92780,2020.0
3334,92780,2650.0
3335,92780,680.0
3336,92782,2640.0
3337,92782,1780.0
3338,92782,1600.0
3339,92782,1350.0
3340,92782,2640.0
3341,92782,1560.0
3342,92801,13170.0
3343,92801,7780.0
3344,92801,3200.0
3345,92801,1520.0
3346,92801,1280.0
3347,92801,140.0
3348,92802,8550.0
3349,92802,4980.0
3350,92802,2050.0
3351,92802,1010.0
3352,92802,1010.0
3353,92802,120.0
3354,92804,16910.0
3355,92804,9770.0
3356,92804,4550.0
3357,92804,2390.0
3358,92804,2360.0
3359,92804,250.0
3360,92805,14520.0
3361,92805,8870.0
3362,92805,3440.0
3363,92805,1690.0
3364,92805,1410.0
3365,92805,160.0
3366,92806,7260.0
3367,92806,4860.0
3368,92806,2370.0
3369,92806,1410.0
3370,92806,1720.0
3371,92806,220.0
3372,92807,4980.0
3373,92807,3220.0
3374,92807,2290.0
3375,92807,1890.0
3376,92807,3820.0
3377,92807,1380.0
3378,92808,2360.0
3379,92808,1330.0
3380,92808,1140.0
3381,92808,1100.0
3382,92808,2400.0
3383,92808,1100.0
3384,92821,5620.0
3385,92821,3570.0
3386,92821,2610.0
3387,92821,1890.0
3388,92821,3480.0
3389,92821,960.0
3390,92823,410.0
3391,92823,290.0
3392,92823,170.0
3393,92823,180.0
3394,92823,490.0
3395,92823,200.0
3396,92831,5700.0
3397,92831,3470.0
3398,92831,1920.0
3399,92831,1210.0
3400,92831,1800.0
3401,92831,670.0
3402,92832,4520.0
3403,92832,2910.0
3404,92832,1390.0
3405,92832,760.0
3406,92832,910.0
3407,92832,160.0
3408,92833,8390.0
3409,92833,5350.0
3410,92833,3040.0
3411,92833,2020.0
3412,92833,2870.0
3413,92833,820.0
3414,92835,3160.0
3415,92835,1870.0
3416,92835,1450.0
3417,92835,1150.0
3418,92835,2380.0
3419,92835,1310.0
3420,92840,10820.0
3421,92840,6370.0
3422,92840,3090.0
3423,92840,1770.0
3424,92840,1680.0
3425,92840,180.0
3426,92841,6890.0
3427,92841,3790.0
3428,92841,1770.0
3429,92841,1000.0
3430,92841,1110.0
3431,92841,160.0
3432,92843,9900.0
3433,92843,5380.0
3434,92843,2190.0
3435,92843,990.0
3436,92843,830.0
3437,92843,90.0
3438,92844,5200.0
3439,92844,2670.0
3440,92844,1220.0
3441,92844,530.0
3442,92844,520.0
3443,92844,60.0
3444,92845,2370.0
3445,92845,1410.0
3446,92845,1140.0
3447,92845,1020.0
3448,92845,1820.0
3449,92845,300.0
3450,92860,3760.0
3451,92860,2220.0
3452,92860,1460.0
3453,92860,1090.0
3454,92860,1840.0
3455,92860,430.0
3456,92861,740.0
3457,92861,400.0
3458,92861,250.0
3459,92861,180.0
3460,92861,580.0
3461,92861,750.0
3462,92865,3380.0
3463,92865,2170.0
3464,92865,1270.0
3465,92865,940.0
3466,92865,1620.0
3467,92865,290.0
3468,92866,2550.0
3469,92866,1900.0
3470,92866,1000.0
3471,92866,580.0
3472,92866,810.0
3473,92866,170.0
3474,92867,7390.0
3475,92867,4220.0
3476,92867,2260.0
3477,92867,1640.0
3478,92867,3190.0
3479,92867,1460.0
3480,92868,4010.0
3481,92868,3060.0
3482,92868,1630.0
3483,92868,940.0
3484,92868,840.0
3485,92868,110.0
3486,92869,5920.0
3487,92869,3500.0
3488,92869,2080.0
3489,92869,1580.0
3490,92869,3170.0
3491,92869,1300.0
3492,92870,8620.0
3493,92870,5040.0
3494,92870,3060.0
3495,92870,2180.0
3496,92870,4230.0
3497,92870,1020.0
3498,92879,7900.0
3499,92879,4960.0
3500,92879,2900.0
3501,92879,1800.0
3502,92879,1940.0
3503,92879,280.0
3504,92880,7890.0
3505,92880,4960.0
3506,92880,3650.0
3507,92880,3260.0
3508,92880,5920.0
3509,92880,870.0
3510,92881,3930.0
3511,92881,2220.0
3512,92881,1570.0
3513,92881,1340.0
3514,92881,2610.0
3515,92881,720.0
3516,92882,10560.0
3517,92882,6480.0
3518,92882,3680.0
3519,92882,2580.0
3520,92882,4070.0
3521,92882,750.0
3522,92883,3440.0
3523,92883,2150.0
3524,92883,1860.0
3525,92883,1670.0
3526,92883,2810.0
3527,92883,680.0
3528,92886,6260.0
3529,92886,3330.0
3530,92886,2420.0
3531,92886,2190.0
3532,92886,5130.0
3533,92886,2870.0
3534,92887,2650.0
3535,92887,1390.0
3536,92887,1050.0
3537,92887,840.0
3538,92887,2330.0
3539,92887,1520.0
3540,93001,5840.0
3541,93001,3830.0
3542,93001,2110.0
3543,93001,1200.0
3544,93001,1590.0
3545,93001,630.0
3546,93003,7730.0
3547,93003,5200.0
3548,93003,3700.0
3549,93003,2540.0
3550,93003,3710.0
3551,93003,990.0
3552,93004,4190.0
3553,93004,2780.0
3554,93004,1900.0
3555,93004,1550.0
3556,93004,2600.0
3557,93004,430.0
3558,93010,6260.0
3559,93010,3970.0
3560,93010,2790.0
3561,93010,2180.0
3562,93010,3750.0
3563,93010,1200.0
3564,93012,4470.0
3565,93012,2700.0
3566,93012,2210.0
3567,93012,1860.0
3568,93012,3540.0
3569,93012,1500.0
3570,93013,2750.0
3571,93013,1990.0
3572,93013,1070.0
3573,93013,610.0
3574,93013,1020.0
3575,93013,350.0
3576,93015,2970.0
3577,93015,1960.0
3578,93015,900.0
3579,93015,590.0
3580,93015,680.0
3581,93015,100.0
3582,93021,5630.0
3583,93021,3290.0
3584,93021,2010.0
3585,93021,1520.0
3586,93021,3270.0
3587,93021,1380.0
3588,93022,990.0
3589,93022,600.0
3590,93022,450.0
3591,93022,310.0
3592,93022,460.0
3593,93022,120.0
3594,93023,3350.0
3595,93023,1970.0
3596,93023,1210.0
3597,93023,820.0
3598,93023,1370.0
3599,93023,580.0
3600,93030,12210.0
3601,93030,7490.0
3602,93030,2710.0
3603,93030,1540.0
3604,93030,1840.0
3605,93030,190.0
3606,93033,18540.0
3607,93033,12470.0
3608,93033,3770.0
3609,93033,1560.0
3610,93033,950.0
3611,93033,60.0
3612,93035,4200.0
3613,93035,3130.0
3614,93035,2070.0
3615,93035,1400.0
3616,93035,1910.0
3617,93035,500.0
3618,93036,7670.0
3619,93036,5190.0
3620,93036,2450.0
3621,93036,1550.0
3622,93036,1840.0
3623,93036,320.0
3624,93041,3860.0
3625,93041,3000.0
3626,93041,1460.0
3627,93041,740.0
3628,93041,640.0
3629,93041,80.0
3630,93060,6240.0
3631,93060,4270.0
3632,93060,1690.0
3633,93060,900.0
3634,93060,920.0
3635,93060,210.0
3636,93063,8270.0
3637,93063,5190.0
3638,93063,3590.0
3639,93063,2830.0
3640,93063,4990.0
3641,93063,1130.0
3642,93065,10930.0
3643,93065,6730.0
3644,93065,4310.0
3645,93065,3420.0
3646,93065,6230.0
3647,93065,2070.0
3648,93066,530.0
3649,93066,350.0
3650,93066,170.0
3651,93066,150.0
3652,93066,240.0
3653,93066,190.0
3654,93101,5930.0
3655,93101,4370.0
3656,93101,1980.0
3657,93101,980.0
3658,93101,1270.0
3659,93101,490.0
3660,93103,3500.0
3661,93103,2440.0
3662,93103,1130.0
3663,93103,650.0
3664,93103,910.0
3665,93103,560.0
3666,93105,3370.0
3667,93105,2400.0
3668,93105,1740.0
3669,93105,1220.0
3670,93105,2310.0
3671,93105,1340.0
3672,93108,1150.0
3673,93108,630.0
3674,93108,490.0
3675,93108,390.0
3676,93108,890.0
3677,93108,1290.0
3678,93109,1510.0
3679,93109,960.0
3680,93109,700.0
3681,93109,530.0
3682,93109,890.0
3683,93109,580.0
3684,93110,2340.0
3685,93110,1620.0
3686,93110,1080.0
3687,93110,680.0
3688,93110,1120.0
3689,93110,770.0
3690,93111,2480.0
3691,93111,1790.0
3692,93111,1200.0
3693,93111,900.0
3694,93111,1770.0
3695,93111,800.0
3696,93117,6070.0
3697,93117,4070.0
3698,93117,2180.0
3699,93117,1440.0
3700,93117,2430.0
3701,93117,770.0
3702,93202,690.0
3703,93202,560.0
3704,93202,170.0
3705,93202,70.0
3706,93202,30.0
3707,93202,0.0
3708,93203,4970.0
3709,93203,2660.0
3710,93203,550.0
3711,93203,130.0
3712,93203,90.0
3713,93203,0.0
3714,93204,2320.0
3715,93204,1210.0
3716,93204,290.0
3717,93204,80.0
3718,93204,60.0
3719,93204,0.0
3720,93205,370.0
3721,93205,160.0
3722,93205,60.0
3723,93205,40.0
3724,93205,30.0
3725,93205,0.0
3726,93206,410.0
3727,93206,310.0
3728,93206,90.0
3729,93206,30.0
3730,93206,30.0
3731,93206,20.0
3732,93210,2020.0
3733,93210,1320.0
3734,93210,690.0
3735,93210,410.0
3736,93210,460.0
3737,93210,60.0
3738,93212,2320.0
3739,93212,1730.0
3740,93212,540.0
3741,93212,210.0
3742,93212,160.0
3743,93212,50.0
3744,93215,10440.0
3745,93215,4790.0
3746,93215,1540.0
3747,93215,670.0
3748,93215,500.0
3749,93215,70.0
3750,93219,2420.0
3751,93219,1030.0
3752,93219,200.0
3753,93219,40.0
3754,93219,30.0
3755,93219,0.0
3756,93221,2390.0
3757,93221,1370.0
3758,93221,740.0
3759,93221,430.0
3760,93221,600.0
3761,93221,160.0
3762,93223,2120.0
3763,93223,1110.0
3764,93223,270.0
3765,93223,80.0
3766,93223,50.0
3767,93223,0.0
3768,93224,50.0
3769,93224,30.0
3770,93224,20.0
3771,93224,60.0
3772,93224,0.0
3773,93224,0.0
3774,93225,760.0
3775,93225,440.0
3776,93225,320.0
3777,93225,190.0
3778,93225,210.0
3779,93225,30.0
3780,93226,30.0
3781,93226,30.0
3782,93226,20.0
3783,93226,0.0
3784,93226,30.0
3785,93226,0.0
3786,93230,9880.0
3787,93230,6620.0
3788,93230,3420.0
3789,93230,1980.0
3790,93230,2210.0
3791,93230,400.0
3792,93235,980.0
3793,93235,540.0
3794,93235,130.0
3795,93235,30.0
3796,93235,30.0
3797,93235,0.0
3798,93238,280.0
3799,93238,140.0
3800,93238,100.0
3801,93238,60.0
3802,93238,100.0
3803,93238,0.0
3804,93239,410.0
3805,93239,220.0
3806,93239,50.0
3807,93239,0.0
3808,93239,0.0
3809,93239,0.0
3810,93240,1020.0
3811,93240,470.0
3812,93240,250.0
3813,93240,160.0
3814,93240,180.0
3815,93240,0.0
3816,93241,4490.0
3817,93241,2210.0
3818,93241,320.0
3819,93241,90.0
3820,93241,60.0
3821,93241,0.0
3822,93242,640.0
3823,93242,470.0
3824,93242,150.0
3825,93242,60.0
3826,93242,60.0
3827,93242,20.0
3828,93243,250.0
3829,93243,130.0
3830,93243,100.0
3831,93243,60.0
3832,93243,50.0
3833,93243,0.0
3834,93244,70.0
3835,93244,40.0
3836,93244,50.0
3837,93244,0.0
3838,93244,40.0
3839,93244,0.0
3840,93245,5110.0
3841,93245,4110.0
3842,93245,2230.0
3843,93245,1380.0
3844,93245,1260.0
3845,93245,190.0
3846,93247,3640.0
3847,93247,1770.0
3848,93247,500.0
3849,93247,190.0
3850,93247,190.0
3851,93247,40.0
3852,93249,550.0
3853,93249,510.0
3854,93249,80.0
3855,93249,20.0
3856,93249,0.0
3857,93249,0.0
3858,93250,2740.0
3859,93250,1600.0
3860,93250,370.0
3861,93250,150.0
3862,93250,110.0
3863,93250,0.0
3864,93252,230.0
3865,93252,100.0
3866,93252,80.0
3867,93252,40.0
3868,93252,60.0
3869,93252,0.0
3870,93254,110.0
3871,93254,90.0
3872,93254,50.0
3873,93254,40.0
3874,93254,0.0
3875,93254,0.0
3876,93255,80.0
3877,93255,50.0
3878,93255,20.0
3879,93255,30.0
3880,93255,0.0
3881,93255,0.0
3882,93256,1010.0
3883,93256,660.0
3884,93256,110.0
3885,93256,40.0
3886,93256,40.0
3887,93256,0.0
3888,93257,13340.0
3889,93257,6750.0
3890,93257,2800.0
3891,93257,1480.0
3892,93257,1370.0
3893,93257,220.0
3894,93263,3440.0
3895,93263,2300.0
3896,93263,800.0
3897,93263,470.0
3898,93263,380.0
3899,93263,90.0
3900,93265,490.0
3901,93265,310.0
3902,93265,260.0
3903,93265,190.0
3904,93265,270.0
3905,93265,60.0
3906,93266,320.0
3907,93266,210.0
3908,93266,70.0
3909,93266,20.0
3910,93266,20.0
3911,93266,0.0
3912,93267,1350.0
3913,93267,630.0
3914,93267,190.0
3915,93267,80.0
3916,93267,110.0
3917,93267,0.0
3918,93268,2600.0
3919,93268,1390.0
3920,93268,800.0
3921,93268,540.0
3922,93268,630.0
3923,93268,70.0
3924,93270,1330.0
3925,93270,630.0
3926,93270,210.0
3927,93270,80.0
3928,93270,110.0
3929,93270,0.0
3930,93271,360.0
3931,93271,200.0
3932,93271,180.0
3933,93271,140.0
3934,93271,160.0
3935,93271,40.0
3936,93272,510.0
3937,93272,570.0
3938,93272,100.0
3939,93272,40.0
3940,93272,50.0
3941,93272,0.0
3942,93274,11190.0
3943,93274,7550.0
3944,93274,3140.0
3945,93274,1680.0
3946,93274,1650.0
3947,93274,300.0
3948,93277,8360.0
3949,93277,5000.0
3950,93277,2960.0
3951,93277,1760.0
3952,93277,2090.0
3953,93277,390.0
3954,93280,4160.0
3955,93280,2430.0
3956,93280,860.0
3957,93280,400.0
3958,93280,290.0
3959,93280,40.0
3960,93283,310.0
3961,93283,130.0
3962,93283,90.0
3963,93283,50.0
3964,93283,30.0
3965,93283,0.0
3966,93285,330.0
3967,93285,170.0
3968,93285,110.0
3969,93285,60.0
3970,93285,80.0
3971,93285,0.0
3972,93286,1790.0
3973,93286,1000.0
3974,93286,340.0
3975,93286,140.0
3976,93286,140.0
3977,93286,20.0
3978,93291,8430.0
3979,93291,4860.0
3980,93291,2360.0
3981,93291,1490.0
3982,93291,2010.0
3983,93291,670.0
3984,93292,6160.0
3985,93292,3750.0
3986,93292,2110.0
3987,93292,1290.0
3988,93292,1470.0
3989,93292,270.0
3990,93301,2620.0
3991,93301,1180.0
3992,93301,490.0
3993,93301,270.0
3994,93301,310.0
3995,93301,150.0
3996,93304,10200.0
3997,93304,5070.0
3998,93304,1780.0
3999,93304,730.0
4000,93304,460.0
4001,93304,50.0
4002,93305,7280.0
4003,93305,3170.0
4004,93305,1020.0
4005,93305,440.0
4006,93305,370.0
4007,93305,80.0
4008,93306,11210.0
4009,93306,6620.0
4010,93306,3390.0
4011,93306,2140.0
4012,93306,2530.0
4013,93306,540.0
4014,93307,16630.0
4015,93307,8290.0
4016,93307,2720.0
4017,93307,1090.0
4018,93307,670.0
4019,93307,70.0
4020,93308,7680.0
4021,93308,4400.0
4022,93308,2910.0
4023,93308,1850.0
4024,93308,2210.0
4025,93308,440.0
4026,93309,10270.0
4027,93309,6890.0
4028,93309,3330.0
4029,93309,1850.0
4030,93309,2070.0
4031,93309,540.0
4032,93311,4990.0
4033,93311,3320.0
4034,93311,2810.0
4035,93311,2190.0
4036,93311,3530.0
4037,93311,1310.0
4038,93312,6070.0
4039,93312,3810.0
4040,93312,3540.0
